Date,IBM,AWSHX,FXAIX,FPBFX,FBND,FBNDX,FIPDX,FMCSX,FOCPX,FPADX,FSGGX,FSSMX,FTBFX,FSSNX,FTHRX,FTGQX,FXNAX,WSHFX
2016-10-04,106.006607,24.835167,65.557716,17.977482,40.725018,6.668927,8.103301,18.753761,5.602179,7.653063,9.272889,19.479729,8.694329,13.834838,9.362337,10.778295,9.931888,24.743786
2016-10-05,106.426674,24.964199,65.859474,17.953129,40.653095,6.668927,8.095206,18.858131,5.625926,7.695113,9.305684,19.561995,8.686299,13.93284,9.353858,10.817754,9.923541,24.872765
2016-10-06,106.291168,24.994921,65.893936,17.898338,40.653095,6.660592,8.095206,18.85264,5.575865,7.703523,9.264691,19.544367,8.686299,13.916505,9.345375,10.817754,9.906847,24.90346
2016-10-07,105.471352,24.927332,65.68425,17.855724,40.725018,6.668927,8.095206,18.748268,5.555329,7.686703,9.231895,19.379831,8.686299,13.802169,9.353858,10.778295,9.91519,24.835909
2016-10-10,106.386017,25.025637,65.987534,17.867901,40.661098,6.652258,8.070926,18.869118,5.628493,7.728752,9.264691,19.497355,8.670244,13.965507,9.336895,10.857214,9.890157,24.934168
2016-10-11,104.875137,24.755289,65.164314,17.636559,40.637093,6.652258,8.070926,18.621929,5.538642,7.585784,9.125312,19.156534,8.670244,13.704166,9.336895,10.716286,9.890157,24.663948
2016-10-12,104.536354,24.755289,65.24231,17.667,40.629124,6.652258,8.070926,18.660378,5.520672,7.585784,9.117111,19.185915,8.678277,13.704166,9.345375,10.738832,9.890157,24.663948
2016-10-13,104.150185,24.693846,65.043007,17.58786,40.677074,6.660592,8.087111,18.566994,5.495001,7.510095,9.06792,19.091898,8.686299,13.573494,9.353858,10.72192,9.906847,24.602539
2016-10-14,104.644775,24.730707,65.060326,17.606121,40.740993,6.652258,8.079018,18.545023,5.480239,7.526914,9.092514,19.08602,8.667809,13.540826,9.345375,10.738832,9.881805,24.63938
2016-10-17,104.861572,24.650835,64.861053,17.557417,40.733002,6.660592,8.1114,18.51206,5.450075,7.518505,9.076117,19.027258,8.683887,13.516325,9.353858,10.699371,9.898499,24.559549
2016-10-18,102.117584,24.779871,65.259651,17.703526,40.791351,6.668927,8.119494,18.643898,5.506553,7.644654,9.174502,19.150658,8.691932,13.589828,9.362337,10.761382,9.906847,24.688519
2016-10-19,102.483475,24.829021,65.415627,17.800932,40.764977,6.677267,8.127587,18.764751,5.515537,7.686703,9.207298,19.250551,8.699972,13.655161,9.362337,10.789569,9.91519,24.737646
2016-10-20,102.659622,24.773724,65.328979,17.758318,40.828907,6.677267,8.119494,18.737286,5.516821,7.669883,9.207298,19.191792,8.699972,13.622495,9.362337,10.755745,9.906847,24.682371
2016-10-21,101.379074,24.773724,65.32029,17.667,40.764977,6.677267,8.119494,18.693338,5.525806,7.653063,9.182702,19.191792,8.708009,13.606161,9.362337,10.755745,9.91519,24.682371
2016-10-24,102.015953,24.859745,65.632248,17.685265,40.780972,6.668927,8.1114,18.748268,5.589344,7.711933,9.1991,19.28581,8.699972,13.695998,9.353858,10.817754,9.898499,24.768349
2016-10-25,102.225983,24.835167,65.389633,17.74614,40.677074,6.677267,8.119494,18.588966,5.575225,7.720344,9.1991,19.150658,8.699972,13.581658,9.353858,10.755745,9.898499,24.737646
2016-10-26,102.856064,24.841312,65.276962,17.654825,40.70105,6.660592,8.119494,18.583475,5.518104,7.636243,9.149907,19.091898,8.683887,13.450989,9.345375,10.648638,9.881805,24.749931
2016-10-27,103.899506,24.786016,65.077652,17.526978,40.578514,6.643921,8.087111,18.479103,5.454567,7.594193,9.125312,18.909733,8.659768,13.28765,9.328415,10.558443,9.856769,24.694654
2016-10-28,103.398125,24.736866,64.887039,17.533066,40.586533,6.643921,8.087111,18.495583,5.425045,7.577374,9.133511,18.89798,8.651729,13.263148,9.328415,10.513347,9.856769,24.63938
2016-10-31,104.129852,24.712282,64.878365,17.545244,40.57613,6.65645,8.104112,18.556005,5.39809,7.602604,9.125312,19.015505,8.679128,13.303984,9.354753,10.502069,9.885207,24.614813
2016-11-01,103.520081,24.601685,64.436409,17.502628,40.498466,6.648098,8.104112,18.402199,5.356374,7.543735,9.092514,18.880352,8.671068,13.156978,9.354753,10.428788,9.885207,24.51041
2016-11-02,102.950935,24.466511,64.020493,17.344343,40.47443,6.65645,8.11221,18.248392,5.301179,7.468044,9.018725,18.680557,8.671068,12.985472,9.36325,10.355505,9.893568,24.375301
2016-11-03,103.235504,24.386639,63.760494,17.319994,40.442413,6.648098,8.087921,18.18247,5.220957,7.425994,9.002326,18.633549,8.663013,12.928303,9.36325,10.310408,9.885207,24.295467
2016-11-04,103.276154,24.32519,63.656536,17.210409,40.570538,6.65645,8.11221,18.144014,5.229942,7.392355,8.936737,18.680557,8.679128,13.001806,9.371749,10.254036,9.901925,24.234053
2016-11-07,105.505226,24.829021,65.077652,17.344343,40.602562,6.648098,8.104112,18.457129,5.337762,7.543735,9.059719,19.056639,8.671068,13.320315,9.354753,10.473886,9.885207,24.737646
2016-11-08,106.086357,24.921188,65.354958,17.380869,40.482441,6.639746,8.087921,18.484598,5.352524,7.619424,9.084316,19.103647,8.654954,13.361153,9.337764,10.513347,9.860113,24.829773
2016-11-09,105.84024,25.289845,66.082855,17.313904,40.21022,6.581282,8.031252,18.654886,5.397449,7.493274,9.076117,19.397459,8.582428,13.769501,9.286784,10.456973,9.768116,25.192114
2016-11-10,109.538956,25.394293,66.212852,17.186056,39.970028,6.556226,8.015058,18.715313,5.352524,7.299845,8.98593,19.514984,8.55019,13.990009,9.261292,10.321682,9.734668,25.302656
2016-11-11,110.25679,25.351278,66.1175,16.869488,39.889954,6.547872,7.990768,18.770241,5.409643,7.140056,8.895742,19.644262,8.542131,14.333021,9.252792,10.316045,9.726303,25.253523
2016-11-14,108.164757,25.388155,66.126198,16.699028,39.689781,6.514466,7.934098,18.85264,5.366643,7.047546,8.83835,19.808794,8.49378,14.520862,9.227305,10.208939,9.684486,25.296516
2016-11-15,108.479225,25.529467,66.637444,16.711205,39.721809,6.522816,7.942194,18.967995,5.410284,7.114826,8.895742,19.902817,8.50184,14.561693,9.227305,10.310408,9.692854,25.431623
2016-11-16,108.90313,25.486467,66.54213,16.699028,39.657745,6.531171,7.958387,18.951521,5.434673,7.114826,8.846549,19.908695,8.517956,14.561693,9.227305,10.327318,9.70122,25.394772
2016-11-17,109.251793,25.603205,66.862755,16.741644,39.665768,6.514466,7.942194,19.044901,5.482807,7.106415,8.862948,20.043846,8.49378,14.643367,9.210317,10.417514,9.667766,25.511469
2016-11-18,109.655144,25.566336,66.715446,16.638149,39.481613,6.497764,7.926003,19.072369,5.460985,7.098006,8.805555,20.049725,8.469604,14.708702,9.184827,10.361141,9.642673,25.474617
2016-11-21,111.282333,25.750666,67.209358,16.686855,39.537655,6.497764,7.942194,19.187725,5.500134,7.140056,8.871145,20.161373,8.477666,14.790371,9.184827,10.479522,9.642673,25.652718
2016-11-22,111.213951,25.861261,67.356682,16.802521,39.569675,6.506116,7.950289,19.231672,5.498209,7.224155,8.912141,20.278893,8.485726,14.921042,9.193322,10.456973,9.642673,25.763262
2016-11-23,110.742233,25.87355,67.417366,16.729467,39.52964,6.48941,7.934098,19.308577,5.511687,7.190516,8.887543,20.331781,8.469604,15.010879,9.176332,10.46261,9.625949,25.781691
2016-11-25,111.535263,25.971851,67.685966,16.723381,39.481613,6.481058,7.917905,19.368999,5.532224,7.198926,8.912141,20.396421,8.461545,15.068048,9.167828,10.490797,9.617583,25.873808
2016-11-28,112.47876,25.861261,67.339355,16.826876,39.517704,6.506116,7.926003,19.198713,5.493075,7.257796,8.903941,20.243639,8.477666,14.87204,9.193322,10.411876,9.651036,25.763262
2016-11-29,111.80191,25.922697,67.443352,16.875576,39.702324,6.506116,7.934098,19.215191,5.480239,7.224155,8.928539,20.267143,8.485726,14.855708,9.193322,10.428788,9.659399,25.824675
2016-11-30,110.906265,25.947275,67.278702,16.796434,39.622036,6.501095,7.934907,19.237165,5.42633,7.240975,8.928539,20.290649,8.488143,14.798538,9.183958,10.411876,9.635938,25.849245
2016-12-01,109.265442,25.93499,67.044724,16.753822,39.4776,6.49273,7.926813,19.149273,5.325569,7.198926,8.903941,20.184874,8.463909,14.700533,9.166933,10.338593,9.619178,25.836962
2016-12-02,109.402199,25.928848,67.070732,16.632063,39.630066,6.501095,7.926813,19.193216,5.330702,7.182106,8.912141,20.214258,8.488143,14.708702,9.192471,10.338593,9.638454,25.83082
2016-12-05,109.279167,26.008726,67.469337,16.571182,39.597973,6.501095,7.934907,19.363506,5.39809,7.198926,8.969531,20.443434,8.488143,14.970045,9.183958,10.451338,9.638454,25.91066
2016-12-06,109.627808,26.039452,67.694649,16.589445,39.646118,6.50946,7.9511,19.45689,5.410284,7.257796,9.018725,20.596212,8.496222,15.133384,9.192471,10.479522,9.638454,25.941368
2016-12-07,112.663338,26.371235,68.604515,16.747732,39.790581,6.526196,7.9592,19.599714,5.468046,7.350305,9.166305,20.84889,8.520446,15.272222,9.209492,10.631726,9.663594,26.273006
2016-12-08,113.05304,26.389668,68.76049,16.765995,39.734402,6.517828,7.943005,19.731548,5.489866,7.400765,9.166305,20.966417,8.504297,15.517231,9.200981,10.648638,9.638454,26.291428
2016-12-09,113.846085,26.543278,69.167763,16.759905,39.46957,6.49273,7.910616,19.728163,5.515712,7.377683,9.190578,20.942911,8.480854,15.533566,9.175448,10.693647,9.604933,26.444965
2016-12-12,113.148766,26.524845,69.08979,16.668591,39.461544,6.501095,7.918714,19.665998,5.472636,7.343488,9.173839,20.790129,8.480854,15.370229,9.175448,10.630977,9.613314,26.42654
2016-12-13,115.056221,26.703022,69.557701,16.772083,39.589939,6.501095,7.910616,19.716856,5.518363,7.386233,9.240801,20.825384,8.488934,15.378393,9.175448,10.687951,9.613314,26.604637
2016-12-14,115.206657,26.500267,68.994469,16.668591,39.445507,6.467628,7.837744,19.462553,5.499144,7.275095,9.106875,20.566832,8.44851,15.182386,9.1414,10.556913,9.563022,26.395821
2016-12-15,114.871658,26.592428,69.263092,16.565094,39.397354,6.450894,7.797262,19.541677,5.534931,7.223804,9.073395,20.643225,8.432346,15.296722,9.124385,10.602491,9.546263,26.487951
2016-12-16,113.9897,26.592428,69.144005,16.490309,39.413383,6.45926,7.789163,19.564278,5.554148,7.189608,9.073395,20.660852,8.432346,15.272701,9.124385,10.534125,9.546263,26.487951
2016-12-19,113.955513,26.663359,69.284126,16.490309,39.533772,6.475993,7.82155,19.615135,5.557462,7.146863,9.048285,20.713737,8.456594,15.35553,9.149909,10.551217,9.579783,26.560781
2016-12-20,114.584503,26.734287,69.546822,16.496542,39.517704,6.467628,7.829648,19.699905,5.599212,7.163961,9.073395,20.825384,8.44851,15.496325,9.1414,10.630977,9.57141,26.631674
2016-12-21,114.399895,26.689156,69.380417,16.446686,39.562664,6.484362,7.845841,19.67165,5.589272,7.155411,9.073395,20.76075,8.464683,15.396941,9.149909,10.591098,9.579783,26.586569
2016-12-22,114.215294,26.682709,69.257813,16.346972,39.589939,6.484362,7.870129,19.603834,5.562101,7.078471,9.039913,20.678482,8.464683,15.256137,9.1414,10.539823,9.579783,26.580126
2016-12-23,113.976006,26.682709,69.354172,16.315809,39.694286,6.484362,7.882435,19.67165,5.600538,7.08702,9.039913,20.74312,8.472766,15.35553,9.149909,10.551217,9.579783,26.580126
2016-12-27,114.269981,26.721392,69.503021,16.346972,39.581921,6.484362,7.882435,19.745113,5.642289,7.10412,9.056653,20.820669,8.456594,15.430066,9.1414,10.591098,9.57141,26.61879
2016-12-28,113.620529,26.534399,68.933853,16.390593,39.703384,6.49273,7.898841,19.575577,5.584633,7.155411,9.048285,20.613468,8.472766,15.24786,9.158423,10.517033,9.596553,26.431877
2016-12-29,113.900787,26.515055,68.916344,16.490309,39.775772,6.50946,7.907042,19.609486,5.560113,7.2409,9.098505,20.643072,8.488934,15.272701,9.175448,10.494245,9.621693,26.418989
2016-12-30,113.483795,26.405432,68.609833,16.490309,40.057312,6.530421,7.940676,19.564278,5.521676,7.232352,9.106875,20.601629,8.534366,15.206444,9.201885,10.460062,9.651937,26.302975
2017-01-03,114.304169,26.573088,69.187775,16.571327,39.920563,6.538804,7.948878,19.660349,5.570716,7.309292,9.165466,20.737789,8.542481,15.305832,9.201885,10.46576,9.660336,26.470547
2017-01-04,115.719383,26.669819,69.599365,16.733364,39.976868,6.547185,7.957081,19.892046,5.658193,7.360584,9.257542,21.05747,8.550591,15.554303,9.210415,10.596795,9.668738,26.567236
2017-01-05,115.336517,26.656912,69.546822,16.976419,40.113609,6.572335,7.989898,19.841185,5.683376,7.446074,9.349613,20.94499,8.583037,15.37209,9.236,10.579702,9.710737,26.554337
2017-01-06,115.903961,26.721392,69.809509,16.95149,40.011475,6.547185,7.957081,19.863789,5.715186,7.411879,9.307762,20.950911,8.558702,15.322399,9.210415,10.648068,9.677134,26.61879
2017-01-09,114.618629,26.631117,69.564323,16.963953,40.09753,6.563953,7.973486,19.716856,5.743021,7.411879,9.299392,20.850273,8.57493,15.214729,9.22747,10.596795,9.693937,26.528559
2017-01-10,113.162445,26.611776,69.564323,17.001347,40.033157,6.563953,7.981692,19.756414,5.754286,7.454622,9.316133,20.950911,8.57493,15.36381,9.22747,10.653767,9.693937,26.509224
2017-01-11,114.687035,26.721392,69.765724,17.038742,40.129692,6.563953,7.998099,19.82988,5.742357,7.505917,9.374725,21.016033,8.583037,15.396941,9.22747,10.716434,9.702338,26.61879
2017-01-12,114.823776,26.650461,69.616867,17.038742,40.121655,6.563953,8.006299,19.784674,5.737056,7.565758,9.383095,20.927231,8.583037,15.256137,9.236,10.722132,9.702338,26.547894
2017-01-13,114.406746,26.689156,69.748222,17.063669,40.02512,6.555569,7.989898,19.863789,5.777481,7.557209,9.424947,21.039713,8.566819,15.380374,9.218938,10.762012,9.677134,26.586569
2017-01-17,114.782768,26.637569,69.546822,17.051203,40.169918,6.580717,8.022709,19.756414,5.722476,7.565758,9.408206,20.897631,8.599265,15.156752,9.244529,10.676555,9.719133,26.535002
2017-01-18,114.037544,26.682709,69.678139,16.988882,39.968826,6.547185,7.973486,19.818577,5.745008,7.540111,9.357985,20.992352,8.558702,15.231292,9.210415,10.716434,9.668738,26.580126
2017-01-19,114.044388,26.605324,69.424194,17.020042,39.936653,6.530421,7.973486,19.767719,5.744346,7.540111,9.357985,20.903551,8.542481,15.090492,9.201885,10.716434,9.643538,26.502773
2017-01-20,116.601326,26.7085,69.660652,17.032507,39.920563,6.538804,7.981692,19.824234,5.745008,7.531562,9.383095,21.016033,8.542481,15.156752,9.210415,10.756316,9.651937,26.6059
2017-01-23,116.929512,26.656912,69.476776,17.069899,40.089489,6.555569,8.006299,19.773373,5.758263,7.608501,9.408206,20.986429,8.566819,15.11534,9.22747,10.722132,9.685537,26.547894
2017-01-24,120.25898,26.798775,69.932098,17.175846,40.041203,6.538804,7.989898,19.971159,5.800013,7.659796,9.458427,21.240993,8.550591,15.347245,9.210415,10.847471,9.651937,26.689682
2017-01-25,121.893013,26.972878,70.492577,17.29426,39.928596,6.522038,7.973486,20.146345,5.856343,7.728189,9.55887,21.418592,8.534366,15.496325,9.193354,10.972811,9.626732,26.87015
2017-01-26,122.14595,26.998665,70.448769,17.225706,40.009052,6.530421,7.981692,20.123739,5.866284,7.719637,9.52539,21.388992,8.542481,15.421785,9.201885,10.984203,9.635139,26.889494
2017-01-27,121.216164,26.992222,70.387474,17.231937,40.039669,6.538804,7.998099,20.022022,5.858332,7.70254,9.50865,21.282434,8.550591,15.37209,9.210415,10.961415,9.643538,26.889494
2017-01-30,120.190681,26.811674,69.96714,17.150921,39.995338,6.538804,7.989898,19.82988,5.804652,7.676893,9.441687,21.116671,8.550591,15.165032,9.210415,10.841774,9.643538,26.709019
2017-01-31,119.315536,26.76009,69.905838,17.175846,40.067867,6.561485,8.007124,19.880743,5.836462,7.676893,9.466798,21.164032,8.579869,15.272701,9.236903,10.813288,9.673846,26.657465
2017-02-01,119.158272,26.689156,69.940872,17.238171,40.027573,6.553084,7.990713,19.846834,5.880863,7.719637,9.500279,21.158112,8.571736,15.264421,9.228358,10.853168,9.665427,26.586569
2017-02-02,119.356567,26.714949,69.984665,17.213243,40.035618,6.553084,7.990713,19.948553,5.880863,7.719637,9.500279,21.22323,8.571736,15.22301,9.236903,10.858866,9.665427,26.612345
2017-02-03,120.204323,26.895493,70.501335,17.29426,40.059826,6.553084,7.982512,20.140694,5.878212,7.762382,9.54213,21.442272,8.579869,15.454917,9.236903,10.932929,9.673846,26.792812
2017-02-06,120.231667,26.811674,70.352432,17.300489,40.204922,6.569887,8.007124,20.072882,5.895443,7.779481,9.500279,21.359392,8.596132,15.330679,9.262538,10.898746,9.6991,26.702581
2017-02-07,122.009254,26.77298,70.369949,17.250633,40.221031,6.578289,7.998921,20.055929,5.89942,7.753833,9.475167,21.335711,8.604262,15.264421,9.262538,10.904444,9.707523,26.663898
2017-02-08,121.395943,26.798775,70.439995,17.331652,40.29356,6.595093,8.023531,20.084183,5.931229,7.770931,9.50865,21.371229,8.628664,15.239574,9.27962,10.898746,9.73278,26.689682
2017-02-09,122.112587,26.947075,70.860344,17.356577,40.212971,6.569887,8.007124,20.242414,5.999488,7.805126,9.54213,21.578432,8.604262,15.463197,9.25399,11.001295,9.707523,26.837931
2017-02-10,123.125534,27.050247,71.114304,17.406439,40.196846,6.578289,8.015325,20.344135,6.059131,7.85642,9.575611,21.714592,8.604262,15.579148,9.25399,11.075359,9.6991,26.947495
2017-02-13,123.594078,27.217896,71.508339,17.506153,40.183151,6.569887,7.998921,20.417601,6.086967,7.899164,9.617462,21.785631,8.596132,15.620567,9.245447,11.143723,9.690685,27.115072
2017-02-14,124.124741,27.327534,71.814842,17.493689,40.100128,6.553084,7.974303,20.462811,6.116787,7.899164,9.609093,21.844835,8.579869,15.670259,9.228358,11.189302,9.665427,27.218191
2017-02-15,125.192795,27.417793,72.182632,17.543545,40.067867,6.544685,7.990713,20.547577,6.190348,7.967555,9.650943,21.921791,8.571736,15.753083,9.21981,11.246274,9.65701,27.314871
2017-02-16,125.020531,27.404903,72.130089,17.549776,40.148487,6.561485,7.990713,20.508024,6.151248,7.959006,9.667686,21.909952,8.588,15.703385,9.236903,11.217788,9.682264,27.29554
2017-02-17,124.496834,27.462936,72.252686,17.531078,40.229092,6.569887,8.007124,20.524969,6.175105,7.907713,9.642575,21.957314,8.596132,15.703385,9.245447,11.195002,9.690685,27.353546
2017-02-21,124.21431,27.585457,72.690521,17.587172,40.204922,6.561485,8.007124,20.654947,6.216193,7.993203,9.676056,22.146753,8.596132,15.827623,9.245447,11.246274,9.690685,27.476009
2017-02-22,124.827553,27.57901,72.620453,17.66819,40.204922,6.569887,8.023531,20.575838,6.194324,8.027397,9.692796,22.099392,8.604262,15.753083,9.25399,11.229183,9.6991,27.469561
2017-02-23,125.172089,27.604795,72.655479,17.686882,40.348373,6.586692,8.03994,20.536276,6.132692,8.027397,9.701167,22.022436,8.62053,15.653696,9.262538,11.160818,9.715941,27.495335
2017-02-24,124.965401,27.669281,72.778084,17.674421,40.406528,6.603495,8.064552,20.536276,6.139319,7.959006,9.625834,22.034271,8.644931,15.653696,9.28817,11.155119,9.749615,27.559792
2017-02-27,123.621689,27.688631,72.865639,17.643259,40.325752,6.586692,8.03994,20.598438,6.158538,7.916263,9.609093,22.164515,8.628664,15.802774,9.271085,11.212091,9.724363,27.572685
2017-02-28,123.911125,27.637045,72.681747,17.599632,40.358078,6.607736,8.03994,20.434553,6.113473,7.873518,9.583981,21.969154,8.644958,15.562586,9.277929,11.166514,9.742921,27.527567
2017-03-01,125.378853,27.978794,73.68882,17.718048,40.236916,6.574063,7.990713,20.722763,6.210229,7.941908,9.676056,22.259233,8.612369,15.869034,9.252249,11.394403,9.692307,27.862717
2017-03-02,124.400375,27.824043,73.259712,17.574707,40.188416,6.565647,7.966104,20.541925,6.157876,7.864968,9.617462,22.075712,8.596073,15.670259,9.23513,11.286155,9.675439,27.714476
2017-03-03,124.069588,27.830484,73.303505,17.543545,40.228832,6.565647,7.990713,20.570185,6.169804,7.873518,9.659313,22.105314,8.604219,15.653696,9.243691,11.337431,9.683873,27.720922
2017-03-06,124.359016,27.778904,73.058319,17.543545,40.180347,6.565647,7.974303,20.479763,6.136668,7.873518,9.625834,21.963232,8.596073,15.546023,9.243691,11.29755,9.675439,27.66292
2017-03-07,124.296951,27.740211,72.856903,17.537312,40.123825,6.548812,7.966104,20.400646,6.114799,7.890615,9.617462,21.850754,8.587922,15.438349,9.226571,11.263368,9.658565,27.630692
2017-03-08,123.656151,27.643486,72.708038,17.487455,39.994556,6.531979,7.933286,20.293276,6.124077,7.85642,9.567243,21.76787,8.563481,15.338964,9.218014,11.274762,9.633257,27.534012
2017-03-09,122.091927,27.66284,72.769341,17.431364,39.849155,6.515141,7.908676,20.265018,6.125402,7.770931,9.575611,21.708672,8.53089,15.272701,9.192338,11.274762,9.607952,27.553349
2017-03-10,122.539841,27.720867,73.005745,17.549776,39.921852,6.52356,7.925084,20.35544,6.147934,7.830772,9.650943,21.809311,8.539036,15.338964,9.200898,11.331734,9.616385,27.611357
2017-03-13,121.595779,27.733763,73.058319,17.605865,39.865307,6.506725,7.908676,20.445856,6.155887,7.92481,9.701167,21.874434,8.522738,15.396941,9.192338,11.354523,9.599516,27.617804
2017-03-14,121.085884,27.624147,72.813118,17.624565,39.744125,6.506725,7.900472,20.304577,6.13468,7.92481,9.650943,21.797474,8.522738,15.305832,9.192338,11.274762,9.599516,27.514679
2017-03-15,121.147842,27.856281,73.426117,17.84269,39.929935,6.548812,7.974303,20.55888,6.169804,8.027397,9.784868,22.046116,8.571632,15.537739,9.23513,11.371614,9.658565,27.746696
2017-03-16,122.133263,27.804688,73.312248,17.917477,40.018803,6.540396,7.966104,20.575838,6.185709,8.138534,9.860202,22.057951,8.563481,15.579148,9.226571,11.377309,9.641692,27.695143
2017-03-17,121.037636,27.814413,73.21595,17.992262,40.10767,6.548812,7.974303,20.609741,6.176431,8.15563,9.876942,22.087555,8.579775,15.637126,9.23513,11.343127,9.658565,27.698376
2017-03-20,121.072075,27.74316,73.067055,18.054581,40.123825,6.557229,7.990713,20.524969,6.182395,8.224023,9.876942,21.98691,8.587922,15.554303,9.243691,11.29755,9.675439,27.627167
2017-03-21,119.817924,27.445185,72.1651,17.961102,40.269222,6.574063,8.007124,20.197206,6.047203,8.138534,9.818349,21.590273,8.604219,15.131905,9.252249,11.069662,9.700742,27.329414
2017-03-22,120.438148,27.484055,72.305206,17.998493,40.277306,6.574063,8.015325,20.214159,6.088953,8.172729,9.826721,21.625792,8.604219,15.123624,9.260813,11.098147,9.709178,27.37472
2017-03-23,120.465683,27.45167,72.226402,18.029654,40.17226,6.574063,8.007124,20.259369,6.081664,8.172729,9.851831,21.702751,8.604219,15.214729,9.260813,11.098147,9.700742,27.342358
2017-03-24,119.783524,27.406322,72.173859,18.085743,40.285385,6.582481,8.023531,20.259369,6.116125,8.198376,9.876942,21.708672,8.612369,15.231292,9.260813,11.086752,9.709178,27.297045
2017-03-27,119.742165,27.360987,72.095062,18.091978,40.277306,6.5909,8.03994,20.248068,6.157213,8.172729,9.893682,21.696835,8.62051,15.264421,9.269371,11.058268,9.726048,27.251738
2017-03-28,120.25206,27.542347,72.620453,18.204153,40.285385,6.582481,8.015325,20.423254,6.200288,8.181276,9.927164,21.874434,8.612369,15.37209,9.252249,11.160818,9.700742,27.432978
2017-03-29,119.859299,27.555305,72.716774,18.285173,40.323433,6.599318,8.03994,20.451506,6.22746,8.215472,9.943904,21.951393,8.628665,15.430066,9.269371,11.177909,9.717608,27.445932
2017-03-30,119.804161,27.613605,72.926949,18.185457,40.307224,6.582481,8.015325,20.496717,6.238724,8.164181,9.902052,22.057951,8.612369,15.546023,9.260813,11.212091,9.700742,27.497713
2017-03-31,119.997101,27.548834,72.760559,18.104441,40.34771,6.60103,8.03994,20.496717,6.240051,8.104337,9.868572,22.081633,8.647481,15.587434,9.287397,11.195002,9.738777,27.439457
2017-04-03,120.245171,27.509975,72.646744,18.179226,40.477272,6.626321,8.064552,20.400646,6.264571,8.138534,9.860202,21.927711,8.671978,15.405219,9.304545,11.166514,9.764147,27.394142
2017-04-04,120.258934,27.561796,72.699257,18.172995,40.461082,6.617891,8.048141,20.394997,6.262583,8.14708,9.860202,21.921791,8.663812,15.388659,9.295971,11.183605,9.755693,27.445932
2017-04-05,119.128868,27.4711,72.489082,18.204153,40.469185,6.626321,8.072753,20.253719,6.21553,8.164181,9.851831,21.785631,8.671978,15.214729,9.313122,11.138027,9.764147,27.361782
2017-04-06,118.83255,27.561796,72.646744,18.14183,40.493469,6.626321,8.064552,20.389345,6.232761,8.138534,9.835091,21.957314,8.671978,15.35553,9.304545,11.155119,9.764147,27.445932
2017-04-07,118.618958,27.548834,72.589478,18.16053,40.388218,6.60946,8.031735,20.338484,6.236074,8.112886,9.818349,21.933632,8.655644,15.35553,9.287397,11.149423,9.738777,27.432978
2017-04-10,117.971199,27.542347,72.642342,18.172995,40.444885,6.617891,8.03994,20.4063,6.262583,8.087239,9.826721,21.963232,8.663812,15.380374,9.295971,11.149423,9.755693,27.432978
2017-04-11,117.543999,27.529396,72.545425,18.222851,40.515331,6.634749,8.056348,20.462811,6.240713,8.061594,9.843461,22.016512,8.688305,15.496325,9.313122,11.132331,9.781049,27.413568
2017-04-12,117.599113,27.406322,72.272324,18.24778,40.582535,6.643181,8.089164,20.327179,6.201613,8.112886,9.860202,21.832993,8.696474,15.29755,9.330269,11.069662,9.797964,27.297045
2017-04-13,116.820435,27.22496,71.787788,18.272707,40.748524,6.651612,8.089164,20.168951,6.192998,8.104337,9.80998,21.655396,8.712805,15.140184,9.338847,10.995597,9.814867,27.115803
2017-04-17,117.902267,27.45167,72.404488,18.359959,40.712093,6.651612,8.072753,20.36109,6.239388,8.138534,9.860202,21.909952,8.704638,15.322399,9.338847,11.103846,9.806416,27.342358
2017-04-18,117.178787,27.399851,72.193039,18.341261,40.817345,6.668471,8.097368,20.349783,6.229447,8.078691,9.80998,21.886274,8.729137,15.322399,9.356003,11.058268,9.840226,27.290571
2017-04-19,111.417984,27.322126,72.078537,18.297636,40.760658,6.660043,8.072753,20.35544,6.256619,8.035946,9.768129,21.933632,8.712805,15.388659,9.347425,11.069662,9.823323,27.206419
2017-04-20,111.838341,27.522923,72.624725,18.416048,40.683765,6.651612,8.064552,20.445856,6.29108,8.104337,9.835091,22.164515,8.704638,15.579148,9.338847,11.183605,9.806416,27.407089
2017-04-21,110.515327,27.4711,72.404488,18.44721,40.720192,6.651612,8.064552,20.389345,6.279812,8.121435,9.835091,22.105314,8.704638,15.529453,9.338847,11.155119,9.814867,27.361782
2017-04-24,110.770294,27.736683,73.188522,18.553156,40.663506,6.643181,8.064552,20.621044,6.360001,8.206924,10.035977,22.371716,8.696474,15.736513,9.330269,11.354523,9.797964,27.620707
2017-04-25,110.522209,27.898613,73.637779,18.665335,40.647308,6.626321,8.048141,20.767967,6.425608,8.309511,10.11968,22.496035,8.671978,15.885597,9.313122,11.474164,9.764147,27.789001
2017-04-26,110.294762,27.872707,73.602554,18.665335,40.50156,6.634749,8.056348,20.835783,6.422296,8.292413,10.10294,22.501953,8.688305,15.976707,9.321693,11.462769,9.781049,27.756636
2017-04-27,110.473953,27.892141,73.655426,18.671564,40.598736,6.643181,8.064552,20.813181,6.445489,8.275314,10.0862,22.454596,8.696474,15.951859,9.330269,11.451374,9.781049,27.776054
2017-04-28,110.453293,27.782019,73.514465,18.627941,40.590633,6.653314,8.072753,20.69451,6.442839,8.275314,10.077829,22.241474,8.714478,15.761363,9.346592,11.445677,9.809855,27.666016
